CustomerID,country,total_orders,total_quantity,total_spending
17438,United Kingdom,1,103,388.45000000000005
17440,United Kingdom,3,246,186.42000000000002
17442,United Kingdom,6,1496,2248.56
17443,Canada,1,504,534.24
17444,Canada,3,2119,2940.04
17446,United Kingdom,2,198,120.9
17447,United Kingdom,2,443,541.53
17449,United Kingdom,7,1121,2519.21
17450,United Kingdom,46,69973,194390.79
17451,United Kingdom,7,1203,1721.4
17453,United Kingdom,2,219,486.71999999999997
17454,United Kingdom,4,243,517.53
17455,United Kingdom,1,66,131.7
17456,United Kingdom,1,222,249.86
17457,United Kingdom,5,826,1737.7
17458,United Kingdom,1,170,316.5
17459,United Kingdom,2,537,657.3
17460,United Kingdom,6,236,622.4300000000001
17461,United Kingdom,3,770,735.82
17462,United Kingdom,2,227,675.69
17463,United Kingdom,5,1086,1875.86
17464,United Kingdom,1,220,289.96000000000004
17466,United Kingdom,2,306,763.28
17468,United Kingdom,2,116,137.0
17469,United Kingdom,5,787,1870.97
17470,United Kingdom,5,1675,1125.07
17472,United Kingdom,3,455,697.54
17475,United Kingdom,1,178,194.37
17480,United Kingdom,1,338,511.82
17481,United Kingdom,4,1061,1255.59
17483,United Kingdom,3,191,414.04
17486,United Kingdom,1,191,396.87
17489,United Kingdom,2,428,376.64
17490,United Kingdom,7,1134,2092.32
17491,United Kingdom,10,2013,3558.87
17492,United Kingdom,1,155,374.57
17495,United Kingdom,2,229,497.56
17496,United Kingdom,1,79,271.05
17498,United Kingdom,1,394,272.22
17499,United Kingdom,1,711,622.88
17500,United Kingdom,3,17,1138.0
17501,United Kingdom,2,160,288.6
17502,United Kingdom,4,376,689.1
17503,United Kingdom,2,486,558.96
17504,United Kingdom,9,1664,2997.0299999999997
17505,United Kingdom,2,556,1145.84
17506,United Kingdom,1,139,302.2
17507,United Kingdom,2,359,605.58
17508,Greece,1,289,387.31
17509,United Kingdom,8,3512,6083.64
17510,United Kingdom,1,214,308.48
17511,United Kingdom,31,64549,91062.38
17512,United Kingdom,10,2753,2924.9900000000002
17513,United Kingdom,1,254,513.2
17514,United Kingdom,1,135,208.65
17515,United Kingdom,4,243,639.02
17516,United Kingdom,5,414,764.88
17517,United Kingdom,1,102,153.94
17519,United Kingdom,6,1236,1844.02
17520,United Kingdom,1,365,546.81
17521,United Kingdom,3,519,723.2099999999999
17522,United Kingdom,5,1034,1070.71
17523,United Kingdom,4,872,652.74
17524,United Kingdom,1,90,145.0
17525,United Kingdom,1,82,422.70000000000005
17526,United Kingdom,4,310,1195.8999999999999
17527,United Kingdom,4,488,939.37
17528,United Kingdom,8,2138,3628.5
17530,United Kingdom,10,1514,2367.12
17531,United Kingdom,1,136,296.7
17534,United Kingdom,1,103,223.36
17535,United Kingdom,1,136,164.4
17536,United Kingdom,1,6,76.5
17537,United Kingdom,2,699,887.67
17538,United Kingdom,1,134,98.42
17540,United Kingdom,2,194,578.9
17542,United Kingdom,1,134,170.75
17545,United Kingdom,3,337,642.32
17548,United Kingdom,1,58,103.3
17549,United Kingdom,2,210,148.86
17550,United Kingdom,3,86,267.16
17551,United Kingdom,1,142,290.34
17552,United Kingdom,4,719,930.41
17553,United Kingdom,1,1048,1487.6
17554,United Kingdom,5,1763,1952.45
17555,United Kingdom,2,348,480.31
17556,United Kingdom,1,101,157.9
17557,United Kingdom,3,306,541.46
17560,United Kingdom,4,635,854.95
17561,United Kingdom,1,144,165.12
17562,United Kingdom,7,817,1122.38
17564,United Kingdom,3,146,454.01
17566,United Kingdom,2,497,869.77
17567,United Kingdom,8,2632,4331.48
17569,United Kingdom,1,159,344.14
17571,United Kingdom,4,876,1425.67
17572,United Kingdom,4,95,226.75000000000003
17573,United Kingdom,3,308,380.6
17574,United Kingdom,1,77,185.65
17576,United Kingdom,19,1967,3564.83
17578,United Kingdom,1,138,143.45999999999998
17579,United Kingdom,3,258,448.90000000000003
17580,United Kingdom,3,88,215.72
17581,United Kingdom,25,5915,11025.24
17582,United Kingdom,1,123,175.27
17584,United Kingdom,2,458,1242.3
17585,United Kingdom,4,1650,1116.68
17588,United Kingdom,3,676,1240.2
17589,United Kingdom,4,1631,2404.17
17590,United Kingdom,3,822,1468.02
17591,United Kingdom,7,1000,2203.67
17593,United Kingdom,5,3089,3923.86
17594,United Kingdom,2,550,993.18
17595,United Kingdom,2,228,386.69
17596,United Kingdom,7,4376,2806.69
17597,United Kingdom,1,1176,2044.3700000000001
17600,United Kingdom,1,144,161.67000000000002
17601,United Kingdom,1,103,116.00999999999999
17602,United Kingdom,6,4116,5054.42
17603,United Kingdom,1,74,394.72
17604,United Kingdom,2,169,309.36
17608,United Kingdom,2,229,191.99
17609,United Kingdom,5,719,1105.78
17611,United Kingdom,15,2550,3961.12
17612,United Kingdom,6,1808,2048.45
17613,United Kingdom,14,2490,4544.55
17614,United Kingdom,1,235,386.32
17615,United Kingdom,3,140,329.6
17616,United Kingdom,3,224,571.1999999999999
17618,United Kingdom,3,319,930.28
17619,United Kingdom,1,124,214.37
17620,United Kingdom,1,60,81.44
17621,United Kingdom,3,514,1379.9
17623,United Kingdom,1,265,527.0500000000001
17624,United Kingdom,2,554,843.48
17625,United Kingdom,4,1180,2020.4
17628,United Kingdom,1,79,75.75
17629,United Kingdom,8,1629,1814.12
17630,United Kingdom,2,158,503.59999999999997
17631,United Kingdom,3,334,528.33
17633,United Kingdom,4,644,1324.84
17634,United Kingdom,9,838,2358.59
17636,United Kingdom,1,182,285.56
17637,United Kingdom,2,280,547.0600000000001
17639,United Kingdom,1,49,108.5
17640,United Kingdom,1,250,621.66
17642,United Kingdom,2,474,712.29
17643,United Kingdom,1,71,101.55
17644,United Kingdom,11,1793,2895.64
17646,United Kingdom,3,323,1008.39
17647,United Kingdom,1,30,133.06
17648,United Kingdom,4,487,1797.5
17649,United Kingdom,1,399,868.49
17650,United Kingdom,1,150,166.08
17651,United Kingdom,10,3112,3945.0
17652,United Kingdom,12,2509,4867.72
17653,United Kingdom,4,1409,1207.56
17654,United Kingdom,1,41,117.55
17655,United Kingdom,7,1116,2638.94
17656,United Kingdom,5,1399,1674.69
17658,United Kingdom,2,616,595.42
17659,United Kingdom,12,1525,2999.46
17660,United Kingdom,1,121,178.75
17663,United Kingdom,7,797,1802.91
17664,United Kingdom,2,604,604.64
17666,United Kingdom,2,596,728.16
17667,United Kingdom,5,1033,2055.51
17668,United Kingdom,2,93,347.75
17669,United Kingdom,7,1916,3406.7200000000003
17670,United Kingdom,1,110,205.7
17671,United Kingdom,4,772,1572.71
17672,United Kingdom,2,1690,3178.17
17673,United Kingdom,6,1462,1594.97
17674,United Kingdom,2,672,551.04
17675,United Kingdom,31,8360,20374.28
17676,United Kingdom,6,922,1371.18
17677,United Kingdom,30,9772,16345.38
17678,United Kingdom,1,207,298.11
17679,United Kingdom,2,729,1992.1100000000001
17680,United Kingdom,1,96,184.4
17682,United Kingdom,6,1367,2474.33
17684,United Kingdom,1,145,239.41
17685,United Kingdom,7,1907,3155.83
17686,United Kingdom,7,2478,5739.46
17690,United Kingdom,15,1769,4726.8
17691,United Kingdom,2,134,290.40000000000003
17692,United Kingdom,4,672,740.9399999999999
17693,United Kingdom,1,231,200.47
17694,United Kingdom,1,184,283.12
17695,United Kingdom,2,779,765.34
17696,United Kingdom,8,1756,2285.71
17697,United Kingdom,1,93,338.95
17698,United Kingdom,1,93,154.95
17700,United Kingdom,4,1266,2534.64
17701,United Kingdom,1,109,417.95
17702,United Kingdom,4,1353,1824.37
17703,United Kingdom,3,590,798.74
17704,United Kingdom,2,343,885.19
17705,United Kingdom,9,963,1823.52
17706,United Kingdom,17,3899,10504.49
17707,United Kingdom,2,144,152.4
17708,United Kingdom,2,90,263.33
17709,United Kingdom,1,17,137.45
17711,United Kingdom,2,246,385.1
17712,United Kingdom,1,215,522.91
17714,United Kingdom,1,92,153.0
17715,United Kingdom,1,384,326.4
17716,United Kingdom,11,3072,5655.99
17718,United Kingdom,1,83,139.35
17719,United Kingdom,15,2466,5396.04
17720,United Kingdom,4,576,1195.94
17722,United Kingdom,4,1595,2424.04
17723,United Kingdom,6,792,3276.4000000000005
17724,United Kingdom,3,300,1033.0
17725,United Kingdom,11,2162,3439.08
17727,United Kingdom,1,645,1060.25
17728,United Kingdom,3,1469,2876.01
17730,United Kingdom,13,3576,5298.4800000000005
17731,United Kingdom,4,493,1240.11
17732,United Kingdom,1,93,303.97
17733,United Kingdom,2,463,692.19
17734,United Kingdom,3,422,700.63
17735,United Kingdom,19,8439,13110.02
17736,United Kingdom,3,238,377.44
17737,United Kingdom,2,108,168.24
17738,United Kingdom,4,1029,1879.05
17739,United Kingdom,7,861,2791.35
17742,United Kingdom,2,89,355.11
17744,United Kingdom,6,3412,2322.4
17746,United Kingdom,1,29,110.25
17747,United Kingdom,1,12,71.4
17749,United Kingdom,2,320,674.52
17750,United Kingdom,9,3747,1710.45
17752,United Kingdom,1,192,80.64
17754,United Kingdom,5,1816,1664.65
17757,United Kingdom,30,3318,5593.39
17758,United Kingdom,8,2054,3408.2000000000003
17759,United Kingdom,3,697,819.96
17760,United Kingdom,2,239,287.59
17761,United Kingdom,1,398,712.78
17763,United Kingdom,1,12,15.0
17764,United Kingdom,2,351,772.55
17765,United Kingdom,3,143,367.63
17767,United Kingdom,1,128,271.2
17768,United Kingdom,3,1122,2081.9
17769,United Kingdom,10,1850,3957.43
17770,United Kingdom,5,365,1143.27
17771,United Kingdom,2,287,245.81
17772,United Kingdom,2,55,173.45
17774,United Kingdom,4,508,1213.73
17775,United Kingdom,1,72,56.4
17777,United Kingdom,3,501,647.56
17779,United Kingdom,3,396,650.32
17781,United Kingdom,2,34,188.02
17783,United Kingdom,2,354,283.47
17785,United Kingdom,1,67,131.94
17786,United Kingdom,2,195,266.85
17787,United Kingdom,4,896,1817.54
17788,United Kingdom,2,211,1117.9
17789,United Kingdom,1,74,225.9
17790,United Kingdom,14,835,1964.3
17791,United Kingdom,1,46,106.1
17793,United Kingdom,1,226,300.34
17795,United Kingdom,2,305,342.83
17796,United Kingdom,4,176,690.0
17797,United Kingdom,3,498,780.43
17799,United Kingdom,10,1753,3039.17
17800,United Kingdom,9,732,1187.21
17802,United Kingdom,3,752,1285.04
17805,United Kingdom,1,478,512.31
17806,United Kingdom,1,727,546.04
17809,United Kingdom,12,2057,5411.91
17811,United Kingdom,39,4146,7761.82
17812,United Kingdom,4,329,699.81
17813,United Kingdom,5,752,1698.07
17816,United Kingdom,4,30,36.56
17817,United Kingdom,3,67,387.68
17819,United Kingdom,7,1031,3704.87
17824,United Kingdom,1,408,298.4
17827,United Kingdom,5,1240,1987.33
17828,Malta,4,667,1820.09
17829,United Arab Emirates,1,496,889.24
17830,United Kingdom,3,92,398.7
17831,United Kingdom,1,12,35.400000000000006
17832,United Kingdom,1,208,155.37
17835,United Kingdom,3,344,342.24
17836,United Kingdom,1,88,110.21000000000001
17837,United Kingdom,8,510,1541.23
17838,United Kingdom,5,1831,2720.8
17839,United Kingdom,1,257,318.15
17841,United Kingdom,124,22834,40519.84
17843,United Kingdom,1,113,205.48
17844,Canada,1,52,51.559999999999995
17846,United Kingdom,1,1,2033.1
17848,United Kingdom,9,398,901.1999999999999
17849,United Kingdom,4,114,605.8000000000001
17850,United Kingdom,34,1733,5391.21
17852,United Kingdom,2,53,114.34
17854,United Kingdom,2,84,311.26
17855,United Kingdom,1,197,208.97
17856,United Kingdom,4,842,1418.03
17857,United Kingdom,23,19256,26879.04
17858,United Kingdom,12,2694,5140.66
17859,United Kingdom,1,102,141.92000000000002
17860,United Kingdom,1,93,226.45000000000002
17861,United Kingdom,8,1985,2097.88
17862,United Kingdom,1,100,330.9
17863,United Kingdom,6,2638,3160.0
17864,United Kingdom,3,706,554.85
17865,United Kingdom,20,5757,10526.32
17866,United Kingdom,1,174,329.65
17867,United Kingdom,6,508,1157.8700000000001
17869,United Kingdom,5,111,428.18
17870,United Kingdom,12,1351,1865.89
17871,United Kingdom,1,182,155.9
17873,United Kingdom,5,1035,1848.96
17874,United Kingdom,6,221,683.46
17877,United Kingdom,1,98,237.61
17878,United Kingdom,1,401,379.45
17879,United Kingdom,1,45,178.51999999999998
17880,United Kingdom,1,314,458.92
17881,United Kingdom,1,32,133.35000000000002
17883,United Kingdom,4,374,664.34
17884,United Kingdom,4,817,695.0699999999999
17885,United Kingdom,1,110,156.34
17886,United Kingdom,3,469,869.28
17887,United Kingdom,1,30,111.35
17888,United Kingdom,8,973,716.0
17889,United Kingdom,2,77,201.37
17890,United Kingdom,2,402,586.89
17891,United Kingdom,1,393,203.85999999999999
17892,United Kingdom,3,109,244.1
17893,United Kingdom,1,149,107.21
17894,United Kingdom,8,404,1118.96
17895,United Kingdom,1,127,95.45
17896,United Kingdom,1,288,256.32
17897,United Kingdom,3,222,541.8100000000001
17898,United Kingdom,2,190,152.06
17899,United Kingdom,1,170,154.55
17900,United Kingdom,2,73,112.19999999999999
17901,United Kingdom,1,24,110.38
17904,United Kingdom,1,59,181.07
17905,United Kingdom,4,406,798.99
17906,United Kingdom,1,26,72.9
17908,United Kingdom,1,169,232.03
17911,United Kingdom,1,223,366.23
17912,United Kingdom,5,184,310.06
17913,United Kingdom,2,288,408.65
17914,United Kingdom,1,457,329.36
17917,United Kingdom,3,184,335.03
17919,United Kingdom,1,756,1304.04
17920,United Kingdom,17,2473,4119.5
17921,United Kingdom,4,425,820.23
17923,United Kingdom,1,50,207.50000000000003
17924,United Kingdom,7,1160,2962.5
17925,United Kingdom,1,72,244.08
17926,United Kingdom,2,306,397.29
17928,United Kingdom,2,140,212.54
17929,United Kingdom,4,108,843.0
17930,United Kingdom,5,1594,1740.48
17931,United Kingdom,2,249,408.36
17932,United Kingdom,3,789,1331.57
17934,United Kingdom,2,478,704.25
17935,United Kingdom,2,82,145.79
17936,United Kingdom,1,257,380.13
17937,United Kingdom,7,1754,4301.22
17939,United Kingdom,1,40,99.14
17940,United Kingdom,10,9323,4020.04
17941,United Kingdom,1,252,304.56
17942,United Kingdom,1,38,77.50000000000001
17946,United Kingdom,2,75,149.57999999999998
17947,United Kingdom,1,168,176.68
17948,United Kingdom,1,144,358.56000000000006
17949,United Kingdom,45,30546,58510.48
17950,United Kingdom,3,366,482.2
17951,United Kingdom,3,616,1008.5400000000001
17954,United Kingdom,12,2221,2314.13
17955,United Kingdom,4,273,557.3
17956,United Kingdom,1,1,12.75
17957,United Kingdom,1,287,111.68
17958,United Kingdom,1,84,508.4599999999999
17960,United Kingdom,1,41,73.78
17961,United Kingdom,39,560,1296.44
17962,United Kingdom,1,127,102.41
17964,United Kingdom,2,294,463.21
17965,United Kingdom,14,1532,2599.19
17966,United Kingdom,5,2571,1098.43
17967,United Kingdom,1,73,112.27
17968,United Kingdom,1,151,265.1
17969,United Kingdom,2,152,228.2
17970,United Kingdom,1,513,562.79
17972,United Kingdom,1,36,135.19
17973,United Kingdom,1,176,337.04
17974,United Kingdom,3,500,703.99
17975,United Kingdom,13,1565,4483.26
17976,United Kingdom,1,93,321.79
17977,United Kingdom,1,342,288.14
17978,United Kingdom,1,499,300.91999999999996
17979,United Kingdom,4,383,732.41
17980,United Kingdom,3,682,811.45
17984,United Kingdom,1,98,152.68
17985,United Kingdom,1,171,631.35
17986,United Kingdom,1,10,20.8
17987,United Kingdom,1,261,198.57
17988,United Kingdom,7,43,201.12
17990,United Kingdom,3,414,630.84
17991,United Kingdom,2,25,93.35
17994,United Kingdom,4,495,674.89
17995,United Kingdom,1,133,76.1
17997,United Kingdom,8,2273,1962.46
17999,United Kingdom,2,219,380.39
18001,United Kingdom,2,362,415.13
18004,United Kingdom,1,75,157.92
18005,United Kingdom,2,86,226.47
18006,United Kingdom,1,220,444.68
18008,United Kingdom,9,1581,2116.19
18009,United Kingdom,1,125,247.39
18010,United Kingdom,1,60,174.8
18011,United Kingdom,1,71,102.78999999999999
18013,United Kingdom,2,285,187.29
18014,United Kingdom,1,66,162.22
18015,United Kingdom,1,157,120.03
18016,United Kingdom,5,1027,1477.66
18017,United Kingdom,3,300,523.0
18018,United Kingdom,2,55,122.14
18019,United Kingdom,1,7,38.45
18022,United Kingdom,1,703,612.72
18024,United Kingdom,2,184,389.78
18027,United Kingdom,1,78,115.31
18030,United Kingdom,2,67,230.64999999999998
18032,United Kingdom,1,42,73.5
18033,United Kingdom,1,252,93.82000000000001
18034,United Kingdom,2,559,418.68
18035,United Kingdom,3,584,713.89
18036,United Kingdom,3,232,403.12
18037,United Kingdom,6,20,70.02
18040,United Kingdom,2,148,357.20000000000005
18041,United Kingdom,21,3758,4097.37
18042,United Kingdom,1,33,165.04999999999998
18043,United Kingdom,3,265,529.29
18044,United Kingdom,10,1033,2088.6
18045,United Kingdom,1,138,178.34
18048,United Kingdom,2,127,172.29000000000002
18050,United Kingdom,1,40,74.4
18053,United Kingdom,1,302,300.02
18055,United Kingdom,10,2452,6761.34
18056,United Kingdom,1,211,363.65
18058,United Kingdom,1,88,170.16
18059,United Kingdom,3,258,306.46
18061,United Kingdom,10,955,2119.41
18062,United Kingdom,3,396,720.52
18064,United Kingdom,2,384,814.0
18065,United Kingdom,14,1027,2392.83
18066,United Kingdom,1,108,318.0
18067,United Kingdom,1,189,396.33
18068,United Kingdom,1,6,101.69999999999999
18069,United Kingdom,5,1296,2009.24
18071,United Kingdom,2,260,453.0
18072,United Kingdom,1,288,247.44
18073,United Kingdom,12,3102,3859.82
18074,United Kingdom,1,190,489.6
18075,United Kingdom,10,1464,2611.75
18077,United Kingdom,11,1839,2584.41
18078,United Kingdom,2,145,336.13
18079,United Kingdom,4,7347,3613.15
18080,United Kingdom,2,642,1231.5
18081,United Kingdom,3,195,343.45
18082,United Kingdom,1,608,680.84
18084,United Kingdom,1,312,90.47999999999999
18085,United Kingdom,2,265,689.95
18086,United Kingdom,1,106,101.34
18087,United Kingdom,2,3907,4055.7199999999993
18088,United Kingdom,1,107,166.03
18092,United Kingdom,11,4252,9068.26
18093,United Kingdom,4,1392,2106.52
18094,United Kingdom,7,2518,3017.3
18095,United Kingdom,2,419,580.0500000000001
18096,United Kingdom,3,788,849.06
18097,United Kingdom,6,1662,2662.4
18099,United Kingdom,1,149,168.31
18101,United Kingdom,2,87,222.4
18102,United Kingdom,60,64124,259657.3
18104,United Kingdom,1,362,754.64
18105,United Kingdom,1,46,113.48000000000002
18106,United Kingdom,1,126,421.9
18108,United Kingdom,1,84,271.0
18109,United Kingdom,26,4230,8004.92
18110,United Kingdom,1,72,198.8
18112,United Kingdom,2,255,352.69
18113,United Kingdom,1,72,76.32000000000001
18114,United Kingdom,1,55,220.1
18116,United Kingdom,8,837,1403.1100000000001
18117,United Kingdom,1,605,315.65
18118,United Kingdom,26,2865,5625.08
18119,United Kingdom,1,124,180.7
18120,United Kingdom,1,31,111.15
18121,United Kingdom,2,438,653.3
18122,United Kingdom,6,1225,1793.06
18123,United Kingdom,2,582,574.4399999999999
18125,United Kingdom,4,800,1131.75
18126,United Kingdom,1,135,200.92000000000002
18127,United Kingdom,3,187,347.08
18129,United Kingdom,1,48,112.55000000000001
18130,United Kingdom,3,824,1059.39
18133,United Kingdom,1,1350,931.4999999999999
18135,United Kingdom,5,349,681.9100000000001
18136,United Kingdom,3,379,784.33
18138,United Kingdom,1,38,152.65
18139,United Kingdom,6,5557,8438.34
18142,United Kingdom,2,1276,1019.52
18143,United Kingdom,2,570,1000.16
18144,United Kingdom,12,1343,2888.75
18145,United Kingdom,4,2625,2861.55
18146,United Kingdom,2,153,160.35000000000002
18147,United Kingdom,2,203,179.33999999999997
18149,United Kingdom,3,310,612.0799999999999
18150,United Kingdom,3,332,566.58
18151,United Kingdom,2,355,653.35
18154,United Kingdom,2,255,399.19
18155,United Kingdom,3,266,371.62
18156,United Kingdom,2,283,675.64
18158,United Kingdom,2,354,453.4
18159,United Kingdom,1,139,530.15
18160,United Kingdom,2,294,638.0600000000001
18161,United Kingdom,5,812,1618.69
18164,United Kingdom,1,184,399.65000000000003
18165,United Kingdom,1,254,302.46000000000004
18167,United Kingdom,3,382,1384.8600000000001
18168,United Kingdom,6,592,1160.04
18169,United Kingdom,1,61,202.65
18170,United Kingdom,3,409,980.31
18171,United Kingdom,5,481,1231.31
18172,United Kingdom,20,3184,7561.68
18173,United Kingdom,4,1220,2106.84
18174,United Kingdom,1,50,104.0
18176,United Kingdom,1,283,476.35
18177,United Kingdom,6,709,1340.8700000000001
18178,United Kingdom,4,983,1590.81
18179,United Kingdom,6,1360,1793.17
18180,United Kingdom,6,1721,1843.75
18181,United Kingdom,1,133,366.85
18183,United Kingdom,2,371,632.07
18184,United Kingdom,1,60,49.8
18185,United Kingdom,1,183,304.25
18188,United Kingdom,3,1168,2001.04
18189,United Kingdom,2,566,1090.24
18190,United Kingdom,2,140,284.46000000000004
18191,United Kingdom,1,140,207.79999999999998
18192,United Kingdom,1,339,957.97
18193,United Kingdom,1,124,243.76
18194,United Kingdom,1,632,973.8399999999999
18196,United Kingdom,2,431,686.63
18198,United Kingdom,17,4074,5425.56
18200,United Kingdom,1,104,150.35
18202,United Kingdom,3,581,1396.99
18203,United Kingdom,1,43,160.42000000000002
18204,United Kingdom,3,1190,1975.35
18205,United Kingdom,2,192,517.36
18209,United Kingdom,1,58,139.10000000000002
18210,United Kingdom,6,1398,2621.38
18211,United Kingdom,5,359,600.07
18212,United Kingdom,1,92,216.07
18213,United Kingdom,1,232,232.48000000000002
18215,United Kingdom,1,118,299.34000000000003
18216,United Kingdom,1,200,481.75
18217,United Kingdom,2,491,621.75
18218,United Kingdom,2,536,641.92
18219,United Kingdom,10,885,2069.77
18220,United Kingdom,1,288,305.28000000000003
18221,United Kingdom,5,791,1041.61
18222,United Kingdom,1,335,443.0
18223,United Kingdom,14,2948,6484.54
18224,United Kingdom,1,69,158.95000000000002
18225,United Kingdom,12,3242,5504.96
18226,United Kingdom,11,3466,5228.05
18227,United Kingdom,1,21,93.75
18228,United Kingdom,2,238,779.9
18229,United Kingdom,20,2488,7276.900000000001
18230,United Kingdom,7,1316,2810.2000000000003
18231,United Kingdom,5,819,2071.77
18232,United Kingdom,4,302,592.97
18233,United Kingdom,1,4,440.0
18235,United Kingdom,3,1578,1796.48
18236,United Kingdom,6,403,882.24
18237,United Kingdom,5,622,987.1
18239,United Kingdom,5,795,1561.6100000000001
18240,United Kingdom,1,126,422.58
18241,United Kingdom,17,1051,2073.09
18242,United Kingdom,4,1017,2232.4900000000002
18245,United Kingdom,7,1788,2567.06
18246,United Kingdom,2,166,596.1
18248,United Kingdom,2,511,804.02
18249,United Kingdom,1,128,95.34
18250,United Kingdom,1,199,349.27
18251,United Kingdom,1,7824,4314.72
18252,United Kingdom,2,234,518.27
18255,United Kingdom,1,74,103.3
18257,United Kingdom,8,1041,2337.63
18259,United Kingdom,3,714,2338.6000000000004
18260,United Kingdom,6,1475,2628.35
18261,United Kingdom,2,146,324.24
18262,United Kingdom,1,182,149.48
18263,United Kingdom,3,1468,1213.1599999999999
18265,United Kingdom,2,311,801.51
18268,United Kingdom,1,2,25.5
18269,United Kingdom,1,76,168.6
18270,United Kingdom,2,101,283.15
18272,United Kingdom,6,2050,3078.58
18273,United Kingdom,3,80,204.0
18274,United Kingdom,1,88,175.92
18276,United Kingdom,1,186,335.86
18277,United Kingdom,1,68,110.38
18278,United Kingdom,1,66,173.9
18280,United Kingdom,1,45,180.60000000000002
18281,United Kingdom,1,54,80.82
18282,United Kingdom,2,103,178.05
18283,United Kingdom,16,1357,2045.53
18287,United Kingdom,3,1586,1837.28
