Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,estimated_stock_after_sales,inventory_to_demand_ratio,forecast_error,absolute_forecast_error,stockout_risk,high_demand,discount_applied,price_difference_competitor
2022-03-18,S005,P0011,Groceries,West,211,1,185,13.4,62.07,20,Sunny,0,57.62,Spring,210,15.746268656716415,12.4,12.4,0,0,1,4.450000000000003
2022-03-18,S005,P0012,Clothing,North,227,124,86,120.8,68.51,0,Cloudy,0,69.12,Winter,103,1.8791390728476824,-3.200000000000003,3.200000000000003,0,1,0,-0.6099999999999994
2022-03-18,S005,P0013,Electronics,North,155,70,114,71.2,60.31,20,Cloudy,0,65.05,Summer,85,2.176966292134831,1.2000000000000028,1.2000000000000028,0,0,1,-4.739999999999995
2022-03-18,S005,P0014,Toys,South,253,177,192,185.71,81.47,5,Rainy,0,77.82,Summer,76,1.3623391309030208,8.710000000000008,8.710000000000008,0,1,1,3.6500000000000057
2022-03-18,S005,P0015,Furniture,East,85,40,188,32.22,92.66,5,Snowy,1,88.65,Winter,45,2.638112973308504,-7.780000000000001,7.780000000000001,0,0,1,4.009999999999991
2022-03-18,S005,P0016,Clothing,West,117,55,79,55.76,29.33,20,Rainy,0,27.4,Autumn,62,2.0982783357245336,0.759999999999998,0.759999999999998,0,0,1,1.93
2022-03-18,S005,P0017,Electronics,South,64,42,110,53.12,98.76,0,Sunny,1,100.14,Autumn,22,1.2048192771084338,11.119999999999996,11.119999999999996,0,0,0,-1.3799999999999957
2022-03-18,S005,P0018,Electronics,East,215,176,164,195.11,28.18,5,Sunny,1,28.99,Winter,39,1.101942493977756,19.110000000000014,19.110000000000014,0,1,1,-0.8099999999999987
2022-03-18,S005,P0019,Groceries,South,189,123,166,138.36,31.88,0,Snowy,1,34.83,Spring,66,1.3660017346053772,15.360000000000014,15.360000000000014,0,1,0,-2.9499999999999997
2022-03-18,S005,P0020,Toys,North,286,269,114,280.3,22.39,15,Snowy,1,24.38,Spring,17,1.0203353549768106,11.300000000000011,11.300000000000011,0,1,1,-1.9899999999999984
2022-03-19,S001,P0001,Clothing,South,388,285,28,285.57,17.8,20,Rainy,0,20.76,Summer,103,1.358686136498932,0.5699999999999932,0.5699999999999932,0,1,1,-2.960000000000001
2022-03-19,S001,P0002,Clothing,East,110,89,167,106.68,16.61,20,Cloudy,1,15.36,Autumn,21,1.0311211098612674,17.680000000000007,17.680000000000007,0,0,1,1.25
2022-03-19,S001,P0003,Groceries,East,127,69,49,66.28,86.65,0,Snowy,0,85.19,Winter,58,1.916113458056729,-2.719999999999999,2.719999999999999,0,0,0,1.460000000000008
2022-03-19,S001,P0004,Toys,South,354,199,87,207.27,30.52,15,Snowy,0,30.61,Autumn,155,1.707917209436966,8.27000000000001,8.27000000000001,0,1,1,-0.0899999999999998
2022-03-19,S001,P0005,Groceries,East,337,32,50,24.27,83.23,20,Cloudy,0,82.48,Summer,305,13.88545529460239,-7.73,7.73,0,0,1,0.75
2022-03-19,S001,P0006,Furniture,East,394,258,82,252.76,15.16,0,Snowy,0,16.15,Winter,136,1.5587909479348,-5.240000000000009,5.240000000000009,0,1,0,-0.9899999999999984
2022-03-19,S001,P0007,Clothing,South,291,236,33,226.48,61.94,15,Snowy,1,60.89,Summer,55,1.2848816672553869,-9.52000000000001,9.52000000000001,0,1,1,1.0499999999999972
2022-03-19,S001,P0008,Electronics,West,367,83,71,75.2,16.62,10,Snowy,1,16.27,Winter,284,4.88031914893617,-7.799999999999997,7.799999999999997,0,0,1,0.3500000000000014
2022-03-19,S001,P0009,Toys,East,222,66,30,71.67,88.12,15,Rainy,1,87.74,Summer,156,3.097530347425701,5.670000000000002,5.670000000000002,0,0,1,0.3800000000000096
2022-03-19,S001,P0010,Toys,West,348,203,134,194.18,16.21,15,Cloudy,0,12.34,Autumn,145,1.7921516119064784,-8.819999999999993,8.819999999999993,0,1,1,3.870000000000001
2022-03-19,S001,P0011,Furniture,West,187,185,73,193.28,41.16,5,Cloudy,1,39.35,Winter,2,0.9675082781456954,8.280000000000001,8.280000000000001,1,1,1,1.8099999999999952
2022-03-19,S001,P0012,Furniture,West,348,318,114,320.07,64.97,20,Sunny,1,65.32,Autumn,30,1.0872621614021931,2.069999999999993,2.069999999999993,0,1,1,-0.3499999999999943
2022-03-19,S001,P0013,Clothing,North,241,72,81,80.71,50.45,0,Cloudy,0,53.38,Autumn,169,2.985999256597696,8.709999999999994,8.709999999999994,0,0,0,-2.93
2022-03-19,S001,P0014,Clothing,East,113,46,54,37.0,76.29,15,Snowy,0,74.97,Spring,67,3.054054054054054,-9.0,9.0,0,0,1,1.3200000000000074
2022-03-19,S001,P0015,Clothing,North,326,260,141,276.14,36.34,10,Rainy,0,39.87,Summer,66,1.1805605852104006,16.139999999999986,16.139999999999986,0,1,1,-3.529999999999994
2022-03-19,S001,P0016,Groceries,West,180,50,126,63.43,56.69,10,Snowy,0,52.17,Winter,130,2.8377739240107207,13.43,13.43,0,0,1,4.519999999999996
2022-03-19,S001,P0017,Clothing,North,251,15,84,20.6,48.5,10,Rainy,1,44.54,Autumn,236,12.184466019417474,5.600000000000001,5.600000000000001,0,0,1,3.960000000000001
2022-03-19,S001,P0018,Clothing,East,164,35,56,28.09,10.58,0,Rainy,0,13.97,Summer,129,5.838376646493414,-6.91,6.91,0,0,0,-3.390000000000001
2022-03-19,S001,P0019,Electronics,South,436,283,83,292.08,92.52,10,Snowy,1,93.77,Autumn,153,1.49274171459874,9.079999999999984,9.079999999999984,0,1,1,-1.25
2022-03-19,S001,P0020,Groceries,North,199,194,73,195.29,71.5,0,Sunny,0,68.25,Summer,5,1.0189973884991552,1.289999999999992,1.289999999999992,0,1,0,3.25
2022-03-19,S002,P0001,Toys,North,86,83,64,95.81,63.1,15,Rainy,1,63.24,Autumn,3,0.8976098528337334,12.810000000000002,12.810000000000002,1,0,1,-0.1400000000000005
2022-03-19,S002,P0002,Electronics,West,65,22,106,35.38,70.87,20,Rainy,1,71.26,Summer,43,1.8371961560203505,13.380000000000004,13.380000000000004,0,0,1,-0.3900000000000005
2022-03-19,S002,P0003,Clothing,East,190,54,164,69.48,30.53,0,Rainy,1,34.7,Autumn,136,2.734599884858952,15.480000000000004,15.480000000000004,0,0,0,-4.170000000000002
2022-03-19,S002,P0004,Furniture,North,63,13,60,24.06,12.36,0,Cloudy,1,8.35,Summer,50,2.6184538653366585,11.06,11.06,0,0,0,4.01
2022-03-19,S002,P0005,Electronics,East,322,291,130,301.25,51.94,5,Snowy,0,48.99,Autumn,31,1.0688796680497925,10.25,10.25,0,1,1,2.949999999999996
2022-03-19,S002,P0006,Toys,East,133,104,112,102.95,95.94,15,Rainy,1,98.4,Autumn,29,1.2918892666342885,-1.0499999999999972,1.0499999999999972,0,0,1,-2.460000000000008
2022-03-19,S002,P0007,Clothing,South,245,93,131,85.28,63.61,0,Sunny,1,58.76,Autumn,152,2.872889305816135,-7.719999999999999,7.719999999999999,0,0,0,4.850000000000001
2022-03-19,S002,P0008,Electronics,West,102,92,117,93.09,74.73,20,Snowy,1,76.26,Summer,10,1.0957138253303254,1.0900000000000034,1.0900000000000034,0,0,1,-1.5300000000000011
2022-03-19,S002,P0009,Furniture,North,166,154,175,165.29,27.44,5,Sunny,1,25.59,Winter,12,1.004295480670337,11.289999999999992,11.289999999999992,0,1,1,1.8500000000000012
2022-03-19,S002,P0010,Toys,North,483,388,75,400.6,37.86,10,Snowy,1,41.06,Winter,95,1.205691462805791,12.600000000000025,12.600000000000025,0,1,1,-3.200000000000003
2022-03-19,S002,P0011,Electronics,South,244,171,79,163.26,94.02,0,Cloudy,1,97.69,Spring,73,1.494548572828617,-7.740000000000009,7.740000000000009,0,1,0,-3.6700000000000017
2022-03-19,S002,P0012,Furniture,West,111,42,87,36.6,26.92,15,Snowy,0,26.48,Summer,69,3.0327868852459017,-5.399999999999999,5.399999999999999,0,0,1,0.4400000000000013
2022-03-19,S002,P0013,Electronics,South,467,158,70,161.63,62.17,5,Rainy,1,61.45,Summer,309,2.8893151023943577,3.629999999999996,3.629999999999996,0,1,1,0.7199999999999989
2022-03-19,S002,P0014,Groceries,North,363,212,28,225.26,72.81,15,Snowy,0,77.07,Summer,151,1.611471188848442,13.259999999999993,13.259999999999993,0,1,1,-4.259999999999991
2022-03-19,S002,P0015,Clothing,East,266,26,28,32.12,62.88,10,Rainy,1,58.52,Winter,240,8.281444582814446,6.119999999999997,6.119999999999997,0,0,1,4.359999999999999
2022-03-19,S002,P0016,Groceries,North,390,255,26,260.88,78.16,20,Snowy,0,76.69,Spring,135,1.4949402023919045,5.879999999999996,5.879999999999996,0,1,1,1.4699999999999989
2022-03-19,S002,P0017,Furniture,South,219,9,23,0.81,91.64,5,Cloudy,1,91.33,Spring,210,270.3703703703704,-8.19,8.19,0,0,1,0.3100000000000023
2022-03-19,S002,P0018,Groceries,South,377,49,36,63.92,10.75,20,Snowy,0,10.08,Winter,328,5.897997496871088,14.920000000000002,14.920000000000002,0,0,1,0.6699999999999999
2022-03-19,S002,P0019,Electronics,East,121,58,120,52.3,88.97,0,Cloudy,1,85.84,Spring,63,2.31357552581262,-5.700000000000003,5.700000000000003,0,0,0,3.1299999999999955
2022-03-19,S002,P0020,Electronics,East,206,142,122,135.81,37.58,0,Snowy,1,33.47,Autumn,64,1.516824976069509,-6.189999999999998,6.189999999999998,0,1,0,4.109999999999999
2022-03-19,S003,P0001,Clothing,South,99,85,95,88.02,46.53,10,Sunny,0,47.49,Spring,14,1.1247443762781186,3.019999999999996,3.019999999999996,0,0,1,-0.9600000000000009
2022-03-19,S003,P0002,Furniture,North,103,30,84,39.16,59.55,15,Snowy,0,55.47,Summer,73,2.6302349336057205,9.159999999999997,9.159999999999997,0,0,1,4.079999999999998
2022-03-19,S003,P0003,Groceries,North,491,267,192,281.21,25.45,20,Snowy,0,30.15,Spring,224,1.7460261014899898,14.20999999999998,14.20999999999998,0,1,1,-4.699999999999999
2022-03-19,S003,P0004,Clothing,West,465,187,55,178.89,36.83,10,Snowy,1,40.87,Summer,278,2.599362736877411,-8.110000000000014,8.110000000000014,0,1,1,-4.039999999999999
2022-03-19,S003,P0005,Furniture,South,256,66,185,58.87,29.39,15,Sunny,0,31.42,Winter,190,4.348564633939188,-7.130000000000003,7.130000000000003,0,0,1,-2.030000000000001
2022-03-19,S003,P0006,Electronics,East,405,54,54,62.36,47.1,15,Sunny,0,45.69,Summer,351,6.494547787042976,8.36,8.36,0,0,1,1.4100000000000037
2022-03-19,S003,P0007,Electronics,South,224,167,23,165.63,10.44,20,Snowy,1,8.52,Summer,57,1.3524120026565236,-1.3700000000000043,1.3700000000000043,0,1,1,1.92
2022-03-19,S003,P0008,Furniture,North,128,21,158,28.14,39.45,15,Sunny,1,39.81,Autumn,107,4.548685145700071,7.140000000000001,7.140000000000001,0,0,1,-0.3599999999999994
2022-03-19,S003,P0009,Clothing,East,193,185,147,187.27,41.29,10,Sunny,0,36.48,Autumn,8,1.030597532973781,2.2700000000000102,2.2700000000000102,0,1,1,4.810000000000002
2022-03-19,S003,P0010,Furniture,East,60,19,131,34.09,26.78,20,Snowy,1,24.49,Summer,41,1.760046934584922,15.090000000000003,15.090000000000003,0,0,1,2.2900000000000027
2022-03-19,S003,P0011,Toys,East,113,79,46,97.87,59.09,0,Sunny,0,54.82,Winter,34,1.1545928272197812,18.870000000000005,18.870000000000005,0,0,0,4.270000000000003
2022-03-19,S003,P0012,Toys,South,167,58,63,49.03,90.52,0,Snowy,1,95.45,Spring,109,3.406077911482765,-8.969999999999999,8.969999999999999,0,0,0,-4.930000000000007
2022-03-19,S003,P0013,Clothing,West,95,86,172,87.86,97.96,10,Sunny,1,102.82,Autumn,9,1.0812656498975644,1.8599999999999997,1.8599999999999997,0,0,1,-4.859999999999999
2022-03-19,S003,P0014,Furniture,West,255,103,185,117.21,94.59,10,Sunny,1,91.68,Summer,152,2.175582288200665,14.209999999999994,14.209999999999994,0,0,1,2.9099999999999966
2022-03-19,S003,P0015,Groceries,East,220,2,86,11.32,39.29,0,Sunny,0,36.75,Summer,218,19.434628975265017,9.32,9.32,0,0,0,2.539999999999999
2022-03-19,S003,P0016,Furniture,South,321,241,153,245.99,53.49,5,Sunny,1,50.03,Spring,80,1.3049310947599495,4.990000000000009,4.990000000000009,0,1,1,3.460000000000001
2022-03-19,S003,P0017,Groceries,West,371,301,85,291.24,38.93,10,Sunny,0,42.79,Autumn,70,1.2738634802911688,-9.759999999999993,9.759999999999993,0,1,1,-3.86
2022-03-19,S003,P0018,Toys,South,413,103,38,112.34,26.82,0,Sunny,0,24.64,Spring,310,3.67633968310486,9.340000000000003,9.340000000000003,0,0,0,2.18
2022-03-19,S003,P0019,Furniture,East,207,33,119,25.95,47.96,10,Snowy,1,44.31,Summer,174,7.976878612716763,-7.050000000000001,7.050000000000001,0,0,1,3.649999999999999
2022-03-19,S003,P0020,Toys,East,272,111,155,107.77,69.52,15,Sunny,0,66.64,Spring,161,2.523893476848845,-3.230000000000004,3.230000000000004,0,1,1,2.8799999999999955
2022-03-19,S004,P0001,Electronics,North,151,81,160,90.36,10.7,20,Cloudy,0,14.68,Summer,70,1.6710934041611332,9.36,9.36,0,0,1,-3.98
2022-03-19,S004,P0002,Clothing,West,275,235,47,252.34,41.21,10,Cloudy,1,40.8,Autumn,40,1.0897994768962511,17.340000000000003,17.340000000000003,0,1,1,0.4100000000000037
2022-03-19,S004,P0003,Electronics,South,263,83,170,75.23,79.91,10,Rainy,0,74.97,Summer,180,3.4959457663166287,-7.769999999999996,7.769999999999996,0,0,1,4.939999999999998
2022-03-19,S004,P0004,Electronics,North,352,306,196,301.46,75.12,20,Snowy,1,76.17,Summer,46,1.1676507662708155,-4.5400000000000205,4.5400000000000205,0,1,1,-1.0499999999999972
2022-03-19,S004,P0005,Toys,North,316,99,176,92.0,39.28,15,Rainy,1,37.24,Spring,217,3.4347826086956523,-7.0,7.0,0,0,1,2.039999999999999
2022-03-19,S004,P0006,Groceries,South,116,76,71,67.48,35.97,0,Rainy,1,35.46,Summer,40,1.7190278601066982,-8.519999999999996,8.519999999999996,0,0,0,0.509999999999998
2022-03-19,S004,P0007,Electronics,South,422,138,170,153.27,61.49,15,Sunny,1,61.58,Autumn,284,2.753311150257715,15.27000000000001,15.27000000000001,0,1,1,-0.0899999999999963
2022-03-19,S004,P0008,Toys,North,189,4,89,4.52,49.15,15,Sunny,0,48.5,Spring,185,41.814159292035406,0.5199999999999996,0.5199999999999996,0,0,1,0.6499999999999986
2022-03-19,S004,P0009,Toys,South,169,78,162,87.4,84.19,20,Snowy,1,88.24,Spring,91,1.9336384439359269,9.400000000000006,9.400000000000006,0,0,1,-4.049999999999997
2022-03-19,S004,P0010,Clothing,East,394,299,64,301.77,51.49,10,Rainy,0,53.59,Summer,95,1.3056301156509926,2.769999999999982,2.769999999999982,0,1,1,-2.1000000000000014
2022-03-19,S004,P0011,Electronics,East,87,43,181,46.6,18.17,15,Snowy,1,15.36,Summer,44,1.8669527896995708,3.6000000000000014,3.6000000000000014,0,0,1,2.8100000000000023
2022-03-19,S004,P0012,Furniture,West,330,295,144,296.03,85.5,20,Sunny,1,81.98,Winter,35,1.1147518832550756,1.0299999999999727,1.0299999999999727,0,1,1,3.519999999999996
2022-03-19,S004,P0013,Groceries,South,473,165,59,184.73,93.14,20,Cloudy,1,93.83,Winter,308,2.5604936934986195,19.72999999999999,19.72999999999999,0,1,1,-0.6899999999999977
2022-03-19,S004,P0014,Furniture,West,189,77,176,85.46,18.35,0,Snowy,0,20.28,Spring,112,2.211560964193775,8.459999999999994,8.459999999999994,0,0,0,-1.93
2022-03-19,S004,P0015,Groceries,East,334,59,187,72.99,62.77,0,Snowy,0,67.49,Autumn,275,4.575969310864502,13.989999999999997,13.989999999999997,0,0,0,-4.719999999999992
2022-03-19,S004,P0016,Furniture,West,450,320,57,312.8,39.96,20,Cloudy,1,43.62,Autumn,130,1.438618925831202,-7.199999999999989,7.199999999999989,0,1,1,-3.6599999999999966
2022-03-19,S004,P0017,Furniture,North,473,221,63,226.27,38.75,10,Sunny,1,34.67,Winter,252,2.09042294603792,5.27000000000001,5.27000000000001,0,1,1,4.079999999999998
2022-03-19,S004,P0018,Furniture,East,75,59,112,70.69,81.18,10,Snowy,1,79.14,Summer,16,1.0609704342905644,11.689999999999998,11.689999999999998,0,0,1,2.0400000000000063
2022-03-19,S004,P0019,Electronics,West,251,239,129,232.22,13.26,0,Sunny,0,13.05,Autumn,12,1.0808715872879169,-6.780000000000001,6.780000000000001,0,1,0,0.209999999999999
2022-03-19,S004,P0020,Clothing,East,135,55,163,66.7,81.89,5,Sunny,1,82.74,Summer,80,2.023988005997001,11.700000000000005,11.700000000000005,0,0,1,-0.8499999999999943
2022-03-19,S005,P0001,Furniture,West,332,24,178,16.77,96.45,5,Rainy,0,95.41,Autumn,308,19.79725700655933,-7.23,7.23,0,0,1,1.0400000000000065
2022-03-19,S005,P0002,Furniture,North,372,342,50,357.55,93.9,10,Sunny,0,93.15,Summer,30,1.040413928121941,15.550000000000011,15.550000000000011,0,1,1,0.75
2022-03-19,S005,P0003,Toys,South,186,15,34,26.81,20.64,5,Snowy,1,21.67,Summer,171,6.937709809772473,11.81,11.81,0,0,1,-1.0300000000000011
2022-03-19,S005,P0004,Clothing,East,211,68,184,61.83,23.43,20,Rainy,1,24.24,Spring,143,3.412582888565421,-6.170000000000002,6.170000000000002,0,0,1,-0.8099999999999987
2022-03-19,S005,P0005,Furniture,South,248,180,99,191.9,22.76,0,Rainy,1,24.13,Winter,68,1.2923397602918183,11.900000000000006,11.900000000000006,0,1,0,-1.3699999999999974
2022-03-19,S005,P0006,Furniture,West,264,5,72,20.71,83.42,15,Rainy,1,86.26,Summer,259,12.747464992757122,15.71,15.71,0,0,1,-2.8400000000000034
2022-03-19,S005,P0007,Clothing,East,107,17,172,11.75,52.33,5,Snowy,1,51.16,Summer,90,9.106382978723405,-5.25,5.25,0,0,1,1.1700000000000017
2022-03-19,S005,P0008,Furniture,South,455,82,121,78.99,13.34,0,Snowy,1,11.08,Summer,373,5.760222813014306,-3.010000000000005,3.010000000000005,0,0,0,2.26
2022-03-19,S005,P0009,Groceries,North,95,35,171,39.75,93.96,15,Cloudy,0,92.54,Spring,60,2.389937106918239,4.75,4.75,0,0,1,1.4199999999999875
2022-03-19,S005,P0010,Clothing,East,464,418,200,437.89,76.52,20,Cloudy,1,75.74,Winter,46,1.059626846925027,19.889999999999983,19.889999999999983,0,1,1,0.7800000000000011
2022-03-19,S005,P0011,Groceries,East,276,13,38,11.52,58.79,0,Rainy,1,63.6,Autumn,263,23.958333333333336,-1.4800000000000004,1.4800000000000004,0,0,0,-4.810000000000002
2022-03-19,S005,P0012,Furniture,East,293,187,54,206.64,48.42,5,Sunny,1,50.56,Winter,106,1.4179248935346498,19.639999999999983,19.639999999999983,0,1,1,-2.140000000000001
2022-03-19,S005,P0013,Groceries,North,267,238,37,240.24,83.12,15,Cloudy,0,81.76,Winter,29,1.1113886113886111,2.240000000000009,2.240000000000009,0,1,1,1.3599999999999994
2022-03-19,S005,P0014,Groceries,West,342,196,80,213.4,33.78,10,Sunny,1,33.99,Autumn,146,1.6026241799437675,17.400000000000006,17.400000000000006,0,1,1,-0.2100000000000008
2022-03-19,S005,P0015,Electronics,East,379,375,193,371.64,96.08,5,Cloudy,1,99.54,Spring,4,1.0198041115057583,-3.3600000000000136,3.3600000000000136,0,1,1,-3.460000000000008
2022-03-19,S005,P0016,Furniture,West,388,267,146,278.8,66.67,10,Cloudy,1,63.79,Summer,121,1.3916786226685796,11.800000000000011,11.800000000000011,0,1,1,2.8800000000000026
2022-03-19,S005,P0017,Electronics,South,428,270,85,274.96,86.66,10,Rainy,1,90.87,Summer,158,1.55659004946174,4.95999999999998,4.95999999999998,0,1,1,-4.210000000000008
2022-03-19,S005,P0018,Groceries,South,469,186,35,183.11,46.52,5,Rainy,0,44.36,Autumn,283,2.5613019496477527,-2.8899999999999864,2.8899999999999864,0,1,1,2.160000000000004
2022-03-19,S005,P0019,Furniture,North,365,285,54,276.06,77.74,0,Cloudy,1,81.5,Winter,80,1.3221763384771426,-8.939999999999998,8.939999999999998,0,1,0,-3.760000000000005
2022-03-19,S005,P0020,Groceries,West,322,263,47,255.21,93.46,5,Rainy,0,95.31,Autumn,59,1.2617060460013323,-7.789999999999992,7.789999999999992,0,1,1,-1.8500000000000083
2022-03-20,S001,P0001,Electronics,East,83,40,68,47.68,33.07,15,Snowy,1,29.26,Summer,43,1.7407718120805369,7.68,7.68,0,0,1,3.809999999999999
2022-03-20,S001,P0002,Toys,East,454,4,177,16.34,54.25,20,Snowy,1,50.4,Winter,450,27.784577723378213,12.34,12.34,0,0,1,3.8500000000000014
2022-03-20,S001,P0003,Groceries,East,290,55,181,65.03,48.75,0,Rainy,1,44.5,Autumn,235,4.459480239889282,10.03,10.03,0,0,0,4.25
2022-03-20,S001,P0004,Groceries,West,219,205,119,215.18,27.58,15,Rainy,0,27.99,Spring,14,1.0177525792359885,10.180000000000009,10.180000000000009,0,1,1,-0.4100000000000001
2022-03-20,S001,P0005,Electronics,East,54,36,38,30.88,57.92,20,Cloudy,1,56.96,Summer,18,1.7487046632124352,-5.120000000000001,5.120000000000001,0,0,1,0.9600000000000009
2022-03-20,S001,P0006,Furniture,West,172,133,154,130.67,85.54,20,Snowy,0,84.56,Summer,39,1.3162929517104156,-2.3300000000000125,2.3300000000000125,0,1,1,0.980000000000004
2022-03-20,S001,P0007,Furniture,West,139,109,156,124.21,79.44,0,Rainy,1,79.49,Winter,30,1.1190725384429596,15.209999999999994,15.209999999999994,0,1,0,-0.0499999999999971
2022-03-20,S001,P0008,Clothing,West,493,215,158,205.72,92.25,5,Snowy,0,88.05,Spring,278,2.396461209410849,-9.28,9.28,0,1,1,4.200000000000003
2022-03-20,S001,P0009,Electronics,North,378,193,68,207.76,67.36,10,Sunny,1,71.02,Autumn,185,1.8194070080862532,14.759999999999993,14.759999999999993,0,1,1,-3.6599999999999966
2022-03-20,S001,P0010,Groceries,South,412,178,122,175.75,97.7,0,Rainy,0,101.68,Winter,234,2.344238975817923,-2.25,2.25,0,1,0,-3.980000000000004
2022-03-20,S001,P0011,Electronics,East,106,16,163,28.28,58.73,0,Snowy,1,61.36,Spring,90,3.748231966053748,12.28,12.28,0,0,0,-2.6300000000000026
2022-03-20,S001,P0012,Furniture,East,307,62,183,73.63,91.12,5,Rainy,0,90.66,Summer,245,4.1694961292951245,11.629999999999995,11.629999999999995,0,0,1,0.4600000000000079
2022-03-20,S001,P0013,Electronics,East,91,37,181,55.5,70.18,20,Rainy,1,69.3,Autumn,54,1.6396396396396395,18.5,18.5,0,0,1,0.8800000000000097
2022-03-20,S001,P0014,Furniture,South,78,31,39,21.01,63.66,15,Cloudy,0,64.79,Autumn,47,3.712517848643503,-9.989999999999998,9.989999999999998,0,0,1,-1.1300000000000097
2022-03-20,S001,P0015,Furniture,South,115,68,77,82.13,51.99,15,Snowy,1,51.16,Spring,47,1.400219164738829,14.129999999999995,14.129999999999995,0,0,1,0.8300000000000054
2022-03-20,S001,P0016,Electronics,South,417,263,185,254.3,93.18,5,Cloudy,1,92.64,Autumn,154,1.6397955171057803,-8.699999999999989,8.699999999999989,0,1,1,0.5400000000000063
2022-03-20,S001,P0017,Toys,West,411,9,27,15.3,23.08,5,Rainy,1,21.35,Winter,402,26.862745098039216,6.300000000000001,6.300000000000001,0,0,1,1.7299999999999969
2022-03-20,S001,P0018,Toys,West,417,207,96,216.94,30.5,15,Cloudy,0,30.05,Summer,210,1.922190467410344,9.939999999999998,9.939999999999998,0,1,1,0.4499999999999993
2022-03-20,S001,P0019,Toys,North,344,329,144,341.57,88.77,15,Sunny,0,92.85,Spring,15,1.0071142079222417,12.569999999999991,12.569999999999991,0,1,1,-4.079999999999998
2022-03-20,S001,P0020,Electronics,North,65,7,168,9.21,49.23,20,Snowy,0,47.8,Spring,58,7.057546145494028,2.210000000000001,2.210000000000001,0,0,1,1.4299999999999995
